0,0,0,0,0,0,0,0,0,0,-0.16459,-0.11987,-0.16999,-0.18433,-0.16297,-0.15035,-0.18773,-0.19838,-0.19506,-0.10828,-0.12261,-0.12293,-0.12093,-0.15056,-0.15732,-0.13133,-0.14997,-0.16533,-0.049223,-0.074397,-0.088045,-0.008848,-0.012361,-0.12925,-0.096117,-0.1178,-0.15304,-0.056455,-0.0084073,-0.077482,-0.027739,0.032374,0.042198,0.016393,0.078512,0.12579,0.022613,0.11483,-0.19129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0475,1.04,0.9831,0.9972,1.0123,1.0493,1.0635,1.0278,1.0265,1.03,5.8319,24.255,-7.5665,-7.0644,-37.513
-0.34416,0.027259,-0.024097,-0.067755,0.024757,-0.018184,0.019388,-0.11847,-0.068688,-0.0028459,-0.1686,-0.13055,-0.17739,-0.1883,-0.16577,-0.153,-0.19023,-0.20082,-0.19603,-0.11015,-0.12473,-0.12501,-0.12314,-0.15366,-0.16101,-0.13534,-0.15631,-0.17202,-0.050653,-0.075689,-0.091312,-0.011436,-0.01526,-0.13307,-0.10591,-0.13144,-0.16327,-0.063285,-0.013249,-0.097118,-0.026399,0.03139,0.03915,0.018081,0.077965,0.12679,0.018772,0.11253,-0.19136,2.2684,-0.0017589,9.5084,0.0044324,-2.9622,0.00084657,-0.0012808,0.004894,0.0044943,0.00018406,0.017561,-7.8812e-06,0.073317,1.9254e-05,-0.022857,2.7751e-06,-5.8632e-06,1.7315e-05,1.6362e-05,5.6598e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12598,0.71036,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0461,1.0021,0.99639,1.0339,0.9819,1.0381,1.0325,1.0417,1.04,1.0294,5.8319,24.255,-7.5665,-7.0644,-37.513
-0.3097,-0.021371,-0.034869,-0.091116,-0.083356,-0.074077,-0.032433,-0.35584,-0.23864,-0.018159,-0.17798,-0.15378,-0.1937,-0.19717,-0.17137,-0.1581,-0.19519,-0.20573,-0.19848,-0.11553,-0.13002,-0.13058,-0.12914,-0.16125,-0.17,-0.14498,-0.17004,-0.18671,-0.058017,-0.080687,-0.098917,-0.017064,-0.020353,-0.14201,-0.12998,-0.15609,-0.18292,-0.0826,-0.031062,-0.13282,-0.025159,0.028162,0.030786,0.016271,0.073596,0.12703,-0.0056012,0.097633,-0.19228,3.5215,-0.0023022,15.11,0.013836,-4.6881,0.0067581,-0.00081001,0.031584,0.029773,0.0021731,0.059371,-4.5822e-05,0.25057,0.00015018,-0.077969,4.8838e-05,-2.9524e-05,0.00025077,0.00022996,1.3667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22569,1.3465,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0453,0.99211,0.99853,1.0364,0.98147,1.0364,1.0258,1.0444,1.0413,1.0289,5.8319,24.255,-7.5665,-7.0644,-37.513
-0.10924,-0.13167,-0.03122,-0.1451,-0.22754,-0.15256,-0.15844,-0.33318,-0.39946,-0.049095,-0.18848,-0.176,-0.21197,-0.20933,-0.18084,-0.16721,-0.204,-0.21441,-0.2038,-0.12383,-0.1386,-0.13936,-0.13825,-0.17237,-0.18377,-0.15993,-0.1886,-0.20515,-0.071234,-0.095005,-0.11244,-0.029232,-0.032311,-0.1565,-0.15753,-0.18779,-0.20864,-0.11448,-0.063129,-0.15342,-0.032873,0.024946,0.019782,0.00023027,0.0624,0.11769,-0.043037,0.065094,-0.19553,4.0928,0.0083846,18.245,0.023201,-5.624,0.019731,0.011045,0.061237,0.075596,0.0083988,0.11318,-1.559e-05,0.48588,0.0004058,-0.15074,0.00022795,2.841e-05,0.00092771,0.00095982,8.2509e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3046,1.9163,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0448,0.98926,0.99844,1.0365,0.98154,1.0361,1.024,1.0458,1.0414,1.0285,5.8319,24.255,-7.5665,-7.0644,-37.513
-0.066738,-0.17666,-0.055237,-0.26682,-0.28845,-0.23706,-0.25783,-0.10412,-0.43527,-0.090774,-0.19871,-0.19158,-0.22881,-0.22358,-0.19375,-0.18,-0.21643,-0.22666,-0.21275,-0.13486,-0.15023,-0.15106,-0.15013,-0.18636,-0.20199,-0.18001,-0.20987,-0.22472,-0.092692,-0.11847,-0.13241,-0.049166,-0.052542,-0.17657,-0.17749,-0.21982,-0.23581,-0.15201,-0.10243,-0.16045,-0.049129,0.020914,-0.0007838,-0.026178,0.042852,0.096334,-0.064779,0.022069,-0.20246,4.2221,0.024747,19.834,0.041883,-6.0597,0.038968,0.032147,0.060552,0.12065,0.020008,0.17095,0.00022157,0.75049,0.00084848,-0.23193,0.00063547,0.00032977,0.0018174,0.0023561,0.00027677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36705,2.4265,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0444,0.98874,0.99762,1.0363,0.98183,1.036,1.0236,1.0466,1.0417,1.0281,5.8319,24.255,-7.5665,-7.0644,-37.513
-0.17285,-0.14784,-0.098268,-0.31725,-0.3196,-0.29231,-0.28998,-0.091861,-0.34031,-0.13707,-0.21148,-0.20678,-0.24679,-0.23999,-0.20888,-0.19497,-0.2312,-0.24133,-0.22536,-0.14865,-0.16443,-0.16542,-0.16478,-0.20313,-0.22399,-0.20431,-0.23355,-0.2462,-0.1209,-0.14754,-0.15756,-0.075229,-0.078713,-0.20113,-0.19348,-0.24978,-0.26292,-0.18689,-0.13878,-0.1719,-0.065585,0.013223,-0.030973,-0.056542,0.015976,0.068476,-0.071753,-0.017406,-0.21383,4.0795,0.03454,20.461,0.065503,-6.1835,0.060412,0.052216,0.04454,0.14088,0.036396,0.22764,0.00065021,1.0265,0.0016025,-0.31575,0.001333,0.00093003,0.002529,0.0042145,0.00066831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41648,2.8834,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.044,0.98888,0.99663,1.0364,0.98196,1.036,1.0238,1.0463,1.0422,1.0279,5.8319,24.255,-7.5665,-7.0644,-37.513
-0.27932,-0.14512,-0.12398,-0.2862,-0.34339,-0.29302,-0.28654,-0.3112,-0.23679,-0.18591,-0.23,-0.22941,-0.26947,-0.25932,-0.22607,-0.2118,-0.24808,-0.25824,-0.24174,-0.16502,-0.18097,-0.18227,-0.18203,-0.22257,-0.24843,-0.23091,-0.25977,-0.27105,-0.15059,-0.17877,-0.18509,-0.1037,-0.10701,-0.22798,-0.21684,-0.28,-0.29132,-0.21626,-0.16782,-0.19487,-0.079668,0.0019035,-0.06133,-0.089946,-0.013703,0.039515,-0.091437,-0.045722,-0.22996,3.7827,0.03778,20.499,0.079604,-6.1172,0.076917,0.06551,0.050244,0.13377,0.05634,0.28029,0.0011563,1.303,0.0026237,-0.39868,0.0022979,0.0017603,0.0031313,0.006125,0.0013133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45559,3.2926,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0438,0.98879,0.99575,1.0365,0.98213,1.0361,1.0239,1.0455,1.0423,1.0276,5.8319,24.255,-7.5665,-7.0644,-37.513
-0.33556,-0.20809,-0.13719,-0.28135,-0.32234,-0.2677,-0.27504,-0.40962,-0.23829,-0.23789,-0.25454,-0.25961,-0.29695,-0.282,-0.24643,-0.23173,-0.26818,-0.27846,-0.26247,-0.18399,-0.20027,-0.20178,-0.20189,-0.24465,-0.27436,-0.25851,-0.28813,-0.29906,-0.17953,-0.20968,-0.21283,-0.13159,-0.13491,-0.25562,-0.24929,-0.31248,-0.32192,-0.24381,-0.19383,-0.22603,-0.096957,-0.011114,-0.089282,-0.12358,-0.041725,0.011417,-0.12947,-0.068476,-0.25112,3.4115,0.043905,20.184,0.085137,-5.9391,0.084533,0.072527,0.073797,0.12057,0.079034,0.32738,0.0017116,1.5733,0.0037589,-0.47862,0.0034199,0.0027204,0.0039644,0.0078334,0.0022523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48655,3.6591,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0436,0.98847,0.99484,1.0365,0.98237,1.0362,1.024,1.0456,1.042,1.0274,5.8319,24.255,-7.5665,-7.0644,-37.513
-0.33449,-0.27573,-0.17045,-0.30162,-0.29534,-0.26453,-0.2667,-0.31812,-0.32955,-0.29198,-0.28324,-0.29201,-0.32664,-0.3077,-0.27067,-0.25567,-0.29233,-0.30274,-0.28803,-0.20603,-0.22295,-0.22446,-0.22471,-0.26938,-0.30165,-0.28691,-0.31786,-0.32877,-0.20875,-0.23949,-0.24061,-0.15876,-0.16222,-0.28386,-0.28318,-0.34692,-0.35422,-0.2749,-0.22394,-0.26004,-0.12142,-0.026264,-0.1185,-0.1542,-0.068054,-0.015588,-0.16654,-0.09652,-0.27761,3.0181,0.056222,19.665,0.090303,-5.6995,0.086981,0.075519,0.086117,0.12236,0.10399,0.36833,0.0023929,1.8338,0.0049488,-0.55441,0.0045898,0.003735,0.0050652,0.0094229,0.0035165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51105,3.9873,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0435,0.98832,0.99373,1.0364,0.98247,1.0362,1.024,1.0461,1.0417,1.0272,5.8319,24.255,-7.5665,-7.0644,-37.513
-0.28572,-0.29605,-0.22088,-0.3009,-0.31397,-0.28877,-0.27698,-0.26623,-0.41068,-0.34395,-0.31469,-0.32292,-0.35661,-0.33563,-0.29811,-0.28294,-0.31992,-0.33051,-0.31821,-0.23138,-0.24894,-0.25033,-0.25059,-0.29655,-0.3304,-0.31636,-0.34849,-0.35915,-0.2387,-0.2695,-0.26938,-0.18686,-0.19026,-0.31309,-0.31437,-0.38271,-0.38766,-0.31143,-0.26076,-0.29121,-0.1504,-0.045832,-0.14877,-0.18432,-0.095599,-0.042569,-0.19469,-0.13398,-0.30945,2.6347,0.068855,19.036,0.09469,-5.4301,0.090266,0.077394,0.083735,0.1397,0.13033,0.40317,0.00325,2.0823,0.0061935,-0.6255,0.0057788,0.0047659,0.006205,0.011138,0.0051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53044,4.2812,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0435,0.98843,0.99259,1.0365,0.98248,1.0361,1.0239,1.0461,1.0416,1.0271,5.8319,24.255,-7.5665,-7.0644,-37.513
