"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"aaeA",25.9150774962183,-0.415444726890345,0.29133746611896,-1.42599141958868,0.153870818834845,0.198692782262911
"aaeB",38.0419170109397,1.0323970495263,0.226814660293258,4.55172098748586,5.32088691963636e-06,1.12360547160113e-05
"aaeR",134.837814355812,-0.796645708251036,0.171094537220364,-4.65617267034648,3.22141790206933e-06,6.92860517032372e-06
"aaeX",19.22080831727,-0.4514234569831,0.329482992443053,-1.37009638535781,0.17065681603579,0.218150929932542
"aas",308.000006390449,0.399054795481959,0.111018317108977,3.59449508760109,0.000325021277201982,0.000603017568154293
"aat",203.961794066572,1.30174171013699,0.12687876571934,10.2597286689917,1.07006984278673e-24,5.59824184160627e-24
"abgA",19.3840698790299,1.19991417383866,0.368368101155073,3.25737806850308,0.00112446556074487,0.00197449352243106
"abgB",55.3575841309153,1.78218393865317,0.218164095175027,8.16900662422645,3.10939088882569e-16,1.15536325073825e-15
"abgR",18.6825165034293,1.14464701766984,0.321371020889262,3.56176177460712,0.000368374565372494,0.000679112293986026
"abgT",18.543939419543,0.97225522908098,0.321118332572922,3.02771636016824,0.00246409249958957,0.00414935211716305
"abrB",24.8631837219083,-1.15892110816819,0.351807283556011,-3.29419304925697,0.000987046831396216,0.00174373983903764
"accA",493.034797626565,-0.892354099918323,0.156929980615852,-5.68632007992603,1.2980600388483e-08,3.23917376176693e-08
"accB",362.91295370335,-1.36876144729346,0.179544732277015,-7.62351214616328,2.46865059365904e-14,8.36952849309759e-14
"accC",798.20939094669,-2.06049712166108,0.226743608005501,-9.08734380556867,1.01488058152289e-19,4.37022199564678e-19
"accD",652.844422549274,-1.31841046008644,0.133975799490803,-9.84066126193886,7.52148285328387e-23,3.62690721217069e-22
"aceA",5138.9094848689,0.0120229179204058,0.132336351324604,0.0908512120824246,0.927610816914089,0.940802886915112
"aceB",6091.22033655943,-0.321988099429285,0.128701521445384,-2.50182045878862,0.012355656594299,0.0192731174427572
"aceE",6052.93633297595,-2.86690649107598,0.265800768517055,-10.7859225053069,4.01197544962773e-27,2.28733242675129e-26
"aceF",3438.27415050225,-2.76067575061631,0.255763284449394,-10.793870420297,3.67959284615087e-27,2.10373346267276e-26
"aceK",712.912631597174,-0.486494386722105,0.142557531062591,-3.41261793113199,0.000643420806550353,0.00115679149872941
"ackA",3225.84482356245,2.36917507014704,0.177294932212322,13.3629034997447,9.96019055380467e-41,8.48808691849391e-40
"acnA",5638.07403579842,2.96078126660754,0.20680001693931,14.3171229404514,1.71059564632255e-46,1.66353380437827e-45
"acnB",2781.5698562672,0.0917969837190448,0.0854722990934149,1.07399689364524,0.282824073802003,0.34226849062374
"acpH",84.3308728497777,0.73816857268903,0.207403815475397,3.55908868405844,0.000372143863487789,0.000685439422327984
"acpP",2527.09382843602,-0.713185187643757,0.117024400260303,-6.09432892676558,1.09897485671274e-09,2.92364711553486e-09
"acpS",45.8334219812951,-2.695091891978,0.319741184493016,-8.42897950807107,3.48692634151707e-17,1.35380664548872e-16
"acpT",154.684020546028,1.58355873782621,0.184479321031403,8.58393628604394,9.16807630264245e-18,3.61827477380986e-17
"acrA",695.501071867131,-1.57573692555472,0.119574824326276,-13.1778318256618,1.17725746802482e-39,9.68735143222849e-39
"acrB",1318.36296649031,-2.13914504191669,0.144383510434114,-14.8157156969309,1.15947691663143e-49,1.20853170925814e-48
"acrD",59.6862870579385,0.351647143798235,0.197944377173046,1.77649473463356,0.0756514090101681,0.103822747341774
"acrE",5.53601268048426,0.828755324080371,0.555530248730659,1.49182753949764,0.135744362356701,0.177656417572438
"acrF",53.4749377442414,0.927135111992051,0.20990419429792,4.41694419253079,1.00106062777511e-05,2.07830002650961e-05
"acrR",109.753995889257,-0.288280159006025,0.200386033118426,-1.43862401246126,0.150257079177398,0.194830949555383
"acrS",0.179606641866347,-0.225739911001713,2.84386521189949,-0.0793778516847975,0.936732084840268,0.948633763048254
"acrZ",18.1512746146602,0.260593364007022,0.389723912247616,0.668661469870113,0.503711451193352,0.567198628559828
"acs",4119.46897333639,5.5394727650934,0.185768474655294,29.8192294218503,2.20076533125394e-195,1.2780158673639e-193
"actP",292.977088963834,3.94446703870041,0.25382684874302,15.5399913690529,1.86008481587442e-54,2.088741650975e-53
"acuI",448.64880452768,-0.0472145558636447,0.119084713871528,-0.396478727862429,0.691751897565358,0.738244017748276
"ada",416.619473515665,3.0111706811155,0.143933926921739,20.9205066902174,3.48392937748244e-97,7.73889230571918e-96
"add",143.509643823164,-0.0736464237213416,0.172679368100255,-0.426492316549269,0.669749145556421,0.719622365465962
"adeD",74.8404427921506,1.69389722427165,0.194150100898091,8.72467856795383,2.66937759928141e-18,1.07542318543894e-17
"adeP",182.131676132823,-2.16438578812382,0.217679826283456,-9.94297829558821,2.70612935100053e-23,1.32695003761365e-22
"adeQ",25.4847518298991,2.25841641941624,0.322708328795067,6.99832082998523,2.59048357348679e-12,7.97147291917016e-12
"adhE",11117.5740805321,1.10860439065286,0.212937036176646,5.2062544429011,1.92690389347825e-07,4.47848160491087e-07
"adhP",1657.01091829532,0.482565505987026,0.243486715410393,1.98189665162499,0.0474908087868713,0.0677606660999059
"adiA",43.4057774213649,1.03719605481059,0.220184779513475,4.7105710808095,2.4702362500065e-06,5.3554721900141e-06
"adiC",28.0818776564704,1.68575636245325,0.285784164552077,5.89870458741274,3.66366497863276e-09,9.39016276049317e-09
"adiY",25.4959413684746,2.5757511542858,0.308958073776648,8.33689543309318,7.62664496199325e-17,2.91375110625024e-16
"adk",363.8612541328,-2.09393775282691,0.212575054196246,-9.85034561437214,6.83086744142727e-23,3.29780001774369e-22
"aegA",36.6683200633592,1.14181212903497,0.245728357330737,4.64664372251574,3.37379105661498e-06,7.2333653191666e-06
