0,0,0,0,0,0,0,0,0,0,-0.16459,-0.11987,-0.16999,-0.18433,-0.16297,-0.15035,-0.18773,-0.19838,-0.19506,-0.10828,-0.12261,-0.12293,-0.12093,-0.15056,-0.15732,-0.13133,-0.14997,-0.16533,-0.049223,-0.074397,-0.088045,-0.008848,-0.012361,-0.12925,-0.096117,-0.1178,-0.15304,-0.056455,-0.0084073,-0.077482,-0.027739,0.032374,0.042198,0.016393,0.078512,0.12579,0.022613,0.11483,-0.19129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0475,1.04,0.9831,0.9972,1.0123,1.0493,1.0635,1.0278,1.0265,1.03,2.2204e-16,2.2204e-16,0,0,4.4409e-16,-1.1102e-16,0,-2.2204e-16,0,4.4409e-16,0,0,0,4.4409e-16,0,0,-4.4409e-16,0,0,-8.6736e-19,-6.9389e-18,0,0,0,0,-8.8818e-16,0,-5.5511e-17,0,0,0,0,0,0,0,0,0,0,0,0,4.4409e-16,0,0,0,0,8.8818e-16,-35.893,-34.169,-32.918,23.868,35.441
0.074638,0.05545,-0.020234,-0.023981,0.035664,0.020916,0.048557,0.14255,0.10052,0.0025038,-0.16111,-0.11071,-0.16283,-0.18099,-0.16145,-0.14912,-0.18651,-0.19715,-0.19455,-0.10656,-0.12105,-0.12119,-0.1189,-0.14768,-0.15331,-0.12678,-0.14165,-0.15751,-0.047137,-0.073531,-0.08529,-0.0078322,-0.01159,-0.12529,-0.081466,-0.09384,-0.13631,-0.042496,0.0026367,-0.074894,-0.025595,0.03153,0.040501,0.01842,0.079136,0.12765,0.027571,0.11812,-0.19121,-11.697,0,-11.066,0,-10.526,0,0,0,0,0,-0.090556,0,-0.08533,0,-0.081222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.78191,-1.3279,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0461,1.0023,0.9966,1.034,0.98203,1.0382,1.0327,1.0427,1.0407,1.0294,-0.1508,0.14573,0.14087,-0.70417,0.39948,0.18275,-0.052033,0.14097,0.036283,0.024852,-0.11243,0.0010117,-0.039909,-0.0022587,0.019387,0.018017,0.03879,-0.073738,0.032357,0.0039943,-0.0069316,-0.083804,-0.052013,-0.057857,-0.43351,0.13206,0.13577,0.10134,0.062549,-0.50685,0.039317,0.090754,0.088158,0.13079,0.027478,0.099762,-0.095286,0.11893,-0.31738,0.3761,0.52662,0.2309,0.22566,0.21244,0.42227,-0.14789,-35.893,-34.169,-32.918,23.868,35.441
0.22296,0.10925,-0.017477,0.075656,-0.016438,0.098153,0.11185,0.36716,0.33755,0.014843,-0.15334,-0.091381,-0.14781,-0.17228,-0.15507,-0.14305,-0.18073,-0.19149,-0.19193,-0.10216,-0.11609,-0.1162,-0.11368,-0.14045,-0.1441,-0.11665,-0.12641,-0.14239,-0.04257,-0.070274,-0.07665,-0.00059433,-0.003974,-0.11556,-0.055091,-0.059832,-0.11088,-0.015152,0.028115,-0.060135,-0.016924,0.029145,0.042259,0.019886,0.084629,0.13578,0.053796,0.13953,-0.19046,-18.159,0,-17.585,0,-16.659,0,0,0,0,0,-0.30615,0,-0.29163,0,-0.27707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4262,-2.5288,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0452,0.99267,0.99956,1.0367,0.98199,1.0368,1.0265,1.0463,1.0431,1.0289,-0.45773,0.44728,0.44549,-1.6056,0.67717,0.4852,-0.059429,0.32207,0.15123,0.085682,-0.22744,0.030589,0.095356,0.022399,0.10006,0.096087,-0.092852,-0.26489,0.35122,0.0047047,-0.011973,-0.28441,-0.14331,-0.15612,-1.0215,0.4306,0.24883,0.17191,0.079118,-1.1204,0.23455,0.18817,0.18427,0.23624,-0.014981,0.23998,-0.15828,0.13183,-0.57762,0.36536,1.1513,0.38479,0.37483,0.34845,0.68792,-0.092925,-35.893,-34.169,-32.918,23.868,35.441
0.33346,0.12458,0.049604,0.16544,-0.017068,0.20781,0.18045,0.44038,0.56202,0.044884,-0.14009,-0.061067,-0.12353,-0.15693,-0.14335,-0.13181,-0.16992,-0.18088,-0.18613,-0.092671,-0.10601,-0.10596,-0.10304,-0.12691,-0.12716,-0.098182,-0.10184,-0.11797,-0.030927,-0.064718,-0.059424,0.015499,0.011998,-0.097502,-0.017004,-0.013037,-0.074222,0.030682,0.073872,-0.031593,-0.0051529,0.030309,0.055121,0.01702,0.099903,0.15016,0.095527,0.18516,-0.18765,-21.104,0,-21.235,0,-19.985,0,0,0,0,0,-0.58362,0,-0.5655,0,-0.53567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.957,-3.615,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0446,0.99013,1.0009,1.0369,0.98263,1.0367,1.0254,1.0468,1.0435,1.0284,-0.91054,0.89507,0.87114,-2.6003,0.78508,0.91327,-0.06965,0.60385,0.29123,0.17964,-0.41007,0.074493,0.23709,0.061346,0.22805,0.22037,-0.23258,-0.53876,0.75894,0.0083027,-0.021367,-0.5737,-0.29903,-0.3194,-1.723,0.7966,0.3426,0.2423,0.097564,-1.8487,0.14129,0.64062,0.63282,0.32137,-0.0013707,0.30225,-0.22056,0.19912,-0.87455,0.1905,1.8894,0.40701,0.39301,0.35405,0.6933,-0.084882,-35.893,-34.169,-32.918,23.868,35.441
0.33533,0.16484,0.13381,0.18433,0.10445,0.29255,0.2778,0.41833,0.66538,0.096391,-0.12242,-0.025815,-0.0935,-0.13585,-0.12637,-0.11537,-0.15397,-0.16516,-0.17586,-0.07693,-0.090026,-0.089669,-0.086173,-0.1072,-0.10346,-0.072711,-0.070469,-0.087138,-0.013431,-0.052978,-0.034286,0.040391,0.03646,-0.072209,0.025208,0.041218,-0.030361,0.088979,0.13355,0.0027742,0.0089049,0.039645,0.072685,0.020888,0.1253,0.17294,0.13866,0.24777,-0.18076,-21.771,0,-23.084,0,-21.533,0,0,0,0,0,-0.88152,0,-0.87347,0,-0.82417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3945,-4.5974,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0443,0.98963,1.0019,1.0368,0.98328,1.0367,1.0254,1.0467,1.0434,1.028,-1.3764,1.3572,1.24,-3.4906,0.83902,1.342,-0.13304,0.92158,0.39722,0.28591,-0.61629,0.1241,0.2927,0.1057,0.37346,0.36065,-0.28946,-0.80355,1.0745,0.015424,-0.034409,-0.85751,-0.48241,-0.50849,-2.402,1.2247,0.36783,0.27319,0.16538,-2.6005,0.13648,1.0684,1.0526,0.33987,0.046942,0.26476,-0.24538,0.26441,-1.2852,0.14743,2.6456,0.31363,0.29812,0.25337,0.48952,-0.18062,-35.893,-34.169,-32.918,23.868,35.441
0.27275,0.24363,0.17993,0.25424,0.20144,0.3363,0.35756,0.4039,0.62768,0.16684,-0.10109,0.0090986,-0.061276,-0.11034,-0.10413,-0.093534,-0.13262,-0.14403,-0.15977,-0.055593,-0.068514,-0.067872,-0.063883,-0.082498,-0.0748,-0.042302,-0.035482,-0.053218,0.009822,-0.032817,-0.0034902,0.071636,0.067756,-0.041691,0.066514,0.09636,0.015652,0.14946,0.19568,0.033213,0.029203,0.055699,0.093973,0.036892,0.15698,0.20512,0.17962,0.31339,-0.16773,-21.036,0,-23.814,0,-21.973,0,0,0,0,0,-1.1738,0,-1.1947,0,-1.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7549,-5.4859,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.044,0.98971,1.0026,1.0369,0.98362,1.0366,1.0254,1.0467,1.043,1.0276,-1.7356,1.7126,1.4298,-4.3081,1.109,1.6631,-0.26553,1.1757,0.46034,0.38063,-0.77069,0.17367,0.33236,0.15002,0.50721,0.48811,-0.33076,-1.0285,1.336,0.021939,-0.045704,-1.0983,-0.66439,-0.69467,-2.9285,1.609,0.33858,0.25433,0.29989,-3.2641,0.28447,1.2982,1.2746,0.30609,0.041249,0.23181,-0.22217,0.23007,-1.7569,0.16382,3.3094,0.19044,0.1759,0.13266,0.24944,-0.24055,-35.893,-34.169,-32.918,23.868,35.441
0.26318,0.30388,0.19739,0.34236,0.22588,0.36235,0.37617,0.39368,0.51835,0.2497,-0.075364,0.043031,-0.027956,-0.081424,-0.077326,-0.066981,-0.1064,-0.11797,-0.13703,-0.030357,-0.042828,-0.042035,-0.037756,-0.054163,-0.042586,-0.0083901,0.0013543,-0.017734,0.039605,-0.0064604,0.030912,0.10657,0.10301,-0.0075951,0.10621,0.14861,0.060933,0.20451,0.25152,0.059238,0.056964,0.074636,0.12426,0.058572,0.19199,0.24228,0.21955,0.37086,-0.14697,-19.506,0,-23.859,0,-21.738,0,0,0,0,0,-1.4453,0,-1.5165,0,-1.4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0519,-6.2895,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0439,0.98971,1.0033,1.037,0.98391,1.0366,1.0252,1.0467,1.0427,1.0272,-1.9525,1.9245,1.473,-5.0451,1.5857,1.8741,-0.4346,1.3391,0.50512,0.44354,-0.8673,0.20788,0.43819,0.18005,0.59584,0.57009,-0.4367,-1.2389,1.6493,0.025395,-0.052371,-1.3185,-0.84268,-0.87567,-3.2649,1.8307,0.30147,0.22245,0.4702,-3.772,0.24613,1.5528,1.525,0.26642,0.0052057,0.22567,-0.18769,0.15716,-2.1847,0.15275,3.8159,0.12586,0.11326,0.07525,0.13772,-0.1932,-35.893,-34.169,-32.918,23.868,35.441
0.33576,0.31436,0.22005,0.33702,0.24124,0.37249,0.36059,0.39107,0.43227,0.33735,-0.043692,0.078693,0.0070489,-0.049997,-0.047371,-0.037275,-0.076671,-0.088217,-0.10762,-0.0025545,-0.014379,-0.013532,-0.0091027,-0.023442,-0.0085262,0.027119,0.039,0.018895,0.072384,0.022349,0.06687,0.14298,0.13939,0.02804,0.14597,0.19762,0.1048,0.25266,0.29932,0.088784,0.088196,0.095401,0.15901,0.081893,0.22893,0.27919,0.25856,0.41791,-0.11763,-17.592,0,-23.492,0,-21.105,0,0,0,0,0,-1.6881,0,-1.8311,0,-1.7008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2966,-7.0163,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0439,0.98956,1.004,1.0368,0.98425,1.0366,1.025,1.0468,1.0426,1.0268,-2.0579,2.0233,1.5194,-5.5686,1.9543,2.0453,-0.56158,1.4533,0.55989,0.46067,-0.96198,0.20575,0.59159,0.17509,0.60495,0.57273,-0.58908,-1.4397,2.0003,0.02663,-0.055804,-1.5248,-0.99614,-1.0301,-3.5107,1.9774,0.26746,0.20053,0.59826,-4.1463,0.097675,1.8477,1.8191,0.23187,0.0086647,0.18719,-0.16526,0.13813,-2.4998,0.18784,4.1891,0.14567,0.13433,0.10062,0.19068,-0.1342,-35.893,-34.169,-32.918,23.868,35.441
0.40846,0.31285,0.25114,0.29154,0.24014,0.35775,0.3516,0.43009,0.42129,0.4229,-0.0050925,0.1184,0.044503,-0.016442,-0.015142,-0.0053939,-0.044318,-0.055605,-0.071784,0.027435,0.01625,0.017098,0.02162,0.0090597,0.0261,0.062664,0.077088,0.056734,0.10375,0.050792,0.10269,0.17908,0.17528,0.063637,0.1882,0.24558,0.14829,0.29765,0.34337,0.12635,0.11942,0.11895,0.19025,0.10626,0.26559,0.31468,0.29927,0.45995,-0.079575,-15.563,0,-22.887,0,-20.254,0,0,0,0,0,-1.8993,0,-2.1342,0,-1.9701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4983,-7.6736,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0439,0.98949,1.0046,1.0368,0.9845,1.0365,1.025,1.0469,1.0428,1.0266,-2.0872,2.0457,1.6786,-5.8907,2.0836,2.2319,-0.59158,1.5561,0.64154,0.42827,-1.0949,0.15765,0.74444,0.12441,0.51908,0.48062,-0.73973,-1.613,2.322,0.026643,-0.057955,-1.7023,-1.0937,-1.1281,-3.8031,2.202,0.24644,0.19154,0.62963,-4.4707,0.10736,2.0648,2.0375,0.21139,0.031835,0.14445,-0.15655,0.15338,-2.6949,0.25903,4.514,0.21426,0.20281,0.16968,0.32888,-0.16026,-35.893,-34.169,-32.918,23.868,35.441
0.4282,0.34387,0.27928,0.29504,0.20959,0.34249,0.35178,0.48378,0.47453,0.50044,0.04006,0.16197,0.084585,0.019534,0.019754,0.029093,-0.0089923,-0.019824,-0.029711,0.059924,0.049407,0.050164,0.054715,0.043619,0.061499,0.098438,0.11621,0.096216,0.13373,0.077659,0.13819,0.21431,0.21057,0.099336,0.23404,0.29514,0.1931,0.34455,0.38948,0.16854,0.15195,0.1455,0.21917,0.1288,0.30045,0.34982,0.34511,0.50441,-0.033325,-13.586,0,-22.155,0,-19.296,0,0,0,0,0,-2.0789,0,-2.4235,0,-2.2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6644,-8.2682,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0439,0.98963,1.0052,1.0369,0.98472,1.0365,1.025,1.047,1.043,1.0263,-2.0454,1.998,1.9243,-6.1807,2.1666,2.4283,-0.5447,1.64,0.75143,0.35326,-1.2507,0.072104,0.90675,0.035492,0.35162,0.30712,-0.89711,-1.7558,2.6195,0.024561,-0.058602,-1.8485,-1.1324,-1.168,-4.1885,2.5132,0.26708,0.20442,0.58462,-4.8126,0.18736,2.2962,2.2703,0.23187,0.025006,0.17223,-0.16878,0.15897,-2.8215,0.25842,4.8579,0.2756,0.26305,0.22722,0.44241,-0.23615,-35.893,-34.169,-32.918,23.868,35.441
