0,0,0,0,0,0,0,0,0,0,-0.16459,-0.11987,-0.16999,-0.18433,-0.16297,-0.15035,-0.18773,-0.19838,-0.19506,-0.10828,-0.12261,-0.12293,-0.12093,-0.15056,-0.15732,-0.13133,-0.14997,-0.16533,-0.049223,-0.074397,-0.088045,-0.008848,-0.012361,-0.12925,-0.096117,-0.1178,-0.15304,-0.056455,-0.0084073,-0.077482,-0.027739,0.032374,0.042198,0.016393,0.078512,0.12579,0.022613,0.11483,-0.19129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0475,1.04,0.9831,0.9972,1.0123,1.0493,1.0635,1.0278,1.0265,1.03,2.2204e-16,2.2204e-16,0,0,4.4409e-16,-1.1102e-16,0,-2.2204e-16,0,4.4409e-16,0,0,0,4.4409e-16,0,0,-4.4409e-16,0,0,-8.6736e-19,-6.9389e-18,0,0,0,0,-8.8818e-16,0,-5.5511e-17,0,0,0,0,0,0,0,0,0,0,0,0,4.4409e-16,0,0,0,0,8.8818e-16,11.739,2.0129,36.387,-40.23,40.805
-0.33252,0.033987,-0.027006,-0.048553,0.062519,-0.0022878,0.031286,-0.11035,0.021725,-0.0024292,-0.16816,-0.12939,-0.17483,-0.18674,-0.1648,-0.15212,-0.18939,-0.2,-0.19571,-0.10928,-0.12386,-0.12407,-0.12208,-0.15209,-0.15826,-0.13205,-0.15061,-0.16755,-0.049096,-0.07437,-0.08898,-0.010019,-0.01382,-0.13007,-0.10495,-0.11217,-0.15025,-0.052503,-0.0049536,-0.09681,-0.026201,0.031329,0.039749,0.019128,0.078462,0.12715,0.018916,0.1156,-0.19135,4.566,-0.0020298,0.78913,0.0035359,14.245,8.0222e-05,-0.0017665,0.0046951,-0.0015013,0.0001583,0.035349,-8.7494e-06,0.0060846,1.62e-05,0.10991,1.7384e-07,-7.4984e-06,1.708e-05,-5.4019e-06,4.9301e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73583,-0.77774,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0461,1.0022,0.99645,1.0339,0.98193,1.0382,1.0326,1.0418,1.0404,1.0294,0.15821,-0.1518,-0.33105,-0.088928,0.59478,-0.11679,-0.20514,-0.044533,-0.067991,-0.018481,0.023627,-0.01118,-0.063728,-0.0090847,-0.025483,-0.024536,0.059062,0.035442,-0.092098,0.0023527,5.2775e-05,0.038099,-0.026749,-0.024269,-0.0099876,-0.045438,0.016248,0.017125,0.19972,-0.20654,-0.051348,0.0074392,0.0057993,0.017759,0.032295,-0.013722,-0.019087,0.051919,-0.49301,-0.31649,0.20623,0.038627,0.037916,0.036287,0.071774,-0.053408,11.739,2.0129,36.387,-40.23,40.805
-0.24619,0.0050152,-0.05477,-0.0025338,0.10584,-0.011918,0.020254,-0.29482,0.032489,-0.015027,-0.17578,-0.14814,-0.18551,-0.19208,-0.16806,-0.15504,-0.19227,-0.20286,-0.19728,-0.11287,-0.12722,-0.12758,-0.12581,-0.15624,-0.16138,-0.13472,-0.15478,-0.17421,-0.049872,-0.071218,-0.090796,-0.010982,-0.01431,-0.13242,-0.12407,-0.1122,-0.15214,-0.050818,-0.0027422,-0.12911,-0.023377,0.027021,0.03626,0.027856,0.077779,0.13037,-0.0024394,0.11871,-0.19213,7.0886,-0.00446,1.254,0.0064826,22.545,0.0010313,-0.0047743,0.027813,-0.0063793,0.0018259,0.1195,-6.1489e-05,0.020795,9.8366e-05,0.37493,6.6291e-06,-5.7661e-05,0.00022922,-6.1366e-05,1.1601e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3495,-1.4835,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0453,0.99222,0.99884,1.0366,0.98133,1.0366,1.0261,1.0446,1.0421,1.0289,0.45419,-0.44665,-0.90133,-0.041524,1.4143,-0.37235,-0.51883,-0.20679,-0.15988,-0.051649,0.15114,-0.015534,-0.0096615,-0.011867,-0.059881,-0.057582,0.0064603,0.070791,-0.072852,-0.00097823,0.0052652,0.080497,-0.074808,-0.071781,0.16392,-0.14679,-0.048156,-0.038412,0.51245,-0.3445,0.1367,-0.28457,-0.28952,-0.046396,-0.020767,-0.024468,0.036298,-0.056338,-1.144,-0.22717,0.34222,-0.0008029,-0.0010998,-0.0020555,-0.0050588,0.1222,11.739,2.0129,36.387,-40.23,40.805
0.044432,-0.078031,-0.050212,0.080175,0.15506,-0.01607,-0.031396,-0.17461,0.0077267,-0.037387,-0.18169,-0.15932,-0.19229,-0.19694,-0.17252,-0.15947,-0.19658,-0.20711,-0.20049,-0.11742,-0.13172,-0.13204,-0.13022,-0.16029,-0.16322,-0.13558,-0.15683,-0.1781,-0.045788,-0.063619,-0.091841,-0.012185,-0.01539,-0.13333,-0.13922,-0.11113,-0.15252,-0.049262,-0.0010163,-0.13908,-0.027173,0.021501,0.040454,0.040499,0.076257,0.12972,-0.029165,0.12077,-0.1947,8.2382,0.0022594,1.5142,-0.0020609,27.045,0.0027158,-0.0018817,0.046411,-0.0072372,0.0067013,0.22782,-8.7451e-05,0.040325,0.00013971,0.72491,3.3244e-05,-0.00011164,0.00078465,-0.00016441,6.7786e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8614,-2.124,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0448,0.98945,0.99937,1.0368,0.98082,1.0364,1.0245,1.0462,1.0423,1.0285,0.59422,-0.59057,-1.2118,0.4676,1.3418,-0.4645,-0.74498,-0.23789,-0.22328,-0.069231,0.16429,-0.027395,2.7703e-05,-0.022945,-0.087792,-0.083849,-0.0043075,0.036586,-0.028186,3.3835e-05,0.0040054,0.044348,-0.17606,-0.17592,0.30006,-0.41201,-0.034521,-0.030527,0.74449,-0.44511,0.12691,-0.54591,-0.55631,-0.034581,-0.034573,0.00092151,0.031261,-0.064696,-1.697,0.31077,0.44761,-0.01208,-0.012597,-0.014439,-0.028883,0.13236,11.739,2.0129,36.387,-40.23,40.805
0.18758,-0.07591,-0.017028,0.11651,0.25043,0.0060479,-0.023518,0.15682,0.027536,-0.059258,-0.18323,-0.15532,-0.18974,-0.19789,-0.17567,-0.16299,-0.20009,-0.2106,-0.20483,-0.12006,-0.13466,-0.13466,-0.13237,-0.16113,-0.16094,-0.13192,-0.15268,-0.1746,-0.035996,-0.049609,-0.089893,-0.011911,-0.015481,-0.13024,-0.1376,-0.10249,-0.14597,-0.044575,0.0024917,-0.12564,-0.035971,0.017923,0.050507,0.060578,0.075438,0.12619,-0.029771,0.1218,-0.19959,8.4984,0.011879,1.646,-0.014701,29.14,0.0026349,0.002948,0.027245,-0.0063124,0.014518,0.34411,2.0363e-05,0.062286,1.8e-05,1.1153,7.5125e-05,-9.8142e-05,0.0013415,-0.00025255,0.00021515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2883,-2.7053,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0444,0.98909,0.99956,1.0368,0.98022,1.0364,1.0245,1.0471,1.0424,1.0281,0.44674,-0.44692,-1.1092,0.77287,0.77305,-0.29679,-0.81923,-0.066994,-0.23153,-0.040581,0.025219,-0.028275,-0.071404,-0.026477,-0.065196,-0.060895,0.063245,-0.07965,0.016995,0.0072242,-0.0066486,-0.0863,-0.31942,-0.3243,0.24453,-0.74001,0.09551,0.069308,0.82647,-0.58946,0.10731,-0.85959,-0.87697,0.091313,0.0063957,0.082827,-0.063656,0.068338,-1.9363,0.411,0.59993,0.079101,0.076967,0.071449,0.14236,-0.076097,11.739,2.0129,36.387,-40.23,40.805
0.15986,0.036265,0.043783,0.17277,0.32918,0.074698,0.069347,0.24182,0.13753,-0.068834,-0.1825,-0.1428,-0.18002,-0.19318,-0.17386,-0.16152,-0.19907,-0.20979,-0.20853,-0.11769,-0.13259,-0.13227,-0.1294,-0.15654,-0.15292,-0.12236,-0.14193,-0.16427,-0.020574,-0.02846,-0.082491,-0.0065883,-0.010357,-0.12136,-0.12375,-0.085711,-0.13197,-0.03259,0.013075,-0.10745,-0.038493,0.019021,0.064526,0.089947,0.079057,0.12797,-0.0067188,0.12945,-0.20613,8.2112,0.0096551,1.6981,-0.02772,29.735,-0.0037002,-0.00074973,-0.0098438,-0.017897,0.022618,0.45822,0.00019186,0.085193,-0.00027987,1.5184,7.6633e-05,-6.6969e-05,0.0014373,-0.00039882,0.00047737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6444,-3.2328,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0441,0.98947,0.99973,1.0369,0.97934,1.0365,1.0249,1.0468,1.0428,1.0278,0.1336,-0.13436,-0.91196,0.60107,0.43158,-0.056721,-0.86674,0.15782,-0.22207,0.04478,-0.10798,0.017849,-0.14502,0.013721,0.054726,0.057429,0.13582,-0.22112,0.079712,0.014535,-0.020122,-0.24737,-0.47704,-0.48809,0.10724,-1.054,0.25848,0.18759,0.87939,-0.78557,0.21305,-1.2855,-1.3097,0.24771,0.028681,0.21002,-0.17555,0.19522,-2.0361,-0.022131,0.8022,0.18985,0.18528,0.17362,0.34353,-0.23027,11.739,2.0129,36.387,-40.23,40.805
0.099924,0.14608,0.12614,0.26272,0.373,0.18016,0.1857,0.071628,0.26332,-0.060027,-0.18216,-0.13127,-0.1676,-0.18293,-0.16541,-0.15309,-0.19166,-0.20287,-0.20989,-0.10853,-0.12369,-0.12317,-0.11981,-0.14576,-0.13852,-0.10634,-0.12599,-0.14969,0.0018003,-0.00083046,-0.067663,0.0071424,0.0034633,-0.1057,-0.11102,-0.064647,-0.11324,-0.012035,0.033573,-0.09462,-0.028852,0.027443,0.086313,0.12515,0.091667,0.14083,0.0095222,0.14986,-0.21273,7.6138,-0.0062211,1.7012,-0.046054,29.416,-0.019951,-0.016048,-0.02345,-0.047122,0.027497,0.56419,0.00022362,0.10814,-0.00079221,1.9172,-8.0486e-05,-0.000174,0.0011427,-0.0008391,0.00083175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9414,-3.7114,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0438,0.98964,0.99987,1.037,0.97841,1.0366,1.0252,1.0461,1.043,1.0276,-0.16379,0.16376,-0.97501,0.44737,0.35419,0.047357,-1.0352,0.29799,-0.26313,0.17395,-0.11271,0.12127,-0.20222,0.11101,0.27529,0.27518,0.19521,-0.32286,0.11531,0.019045,-0.031259,-0.36677,-0.64341,-0.66066,0.11611,-1.3938,0.34874,0.24938,1.0511,-0.95288,0.25698,-1.6764,-1.7066,0.33026,0.018618,0.2935,-0.2306,0.23098,-2.3199,-0.18385,0.97289,0.20161,0.19519,0.17783,0.34855,-0.18218,11.739,2.0129,36.387,-40.23,40.805
0.082302,0.17553,0.19452,0.31883,0.42683,0.27103,0.26983,0.021769,0.3075,-0.032512,-0.18159,-0.12201,-0.15368,-0.16828,-0.15171,-0.13918,-0.17905,-0.19092,-0.20818,-0.093327,-0.10892,-0.10818,-0.10438,-0.12966,-0.1184,-0.08444,-0.10591,-0.13199,0.03069,0.03253,-0.045507,0.029641,0.025973,-0.083738,-0.10221,-0.041678,-0.091604,0.014092,0.060744,-0.08602,-0.012126,0.043783,0.11582,0.16498,0.11459,0.16398,0.012101,0.17925,-0.21751,6.8667,-0.023918,1.6751,-0.067161,28.56,-0.043714,-0.037203,-0.016902,-0.079807,0.026459,0.65898,1.0416e-06,0.13057,-0.0015857,2.3016,-0.00052676,-0.00054735,0.00083609,-0.0017359,0.0012106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1891,-4.1458,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0436,0.98944,0.99985,1.0369,0.97759,1.0367,1.0253,1.0462,1.0428,1.0273,-0.39466,0.39298,-1.3041,0.50542,0.39434,0.01215,-1.3313,0.37184,-0.37592,0.32209,-0.034471,0.25353,-0.30718,0.23933,0.54788,0.5446,0.29951,-0.37553,0.058804,0.024307,-0.041247,-0.43417,-0.82804,-0.85021,0.32531,-1.7674,0.32935,0.2385,1.3504,-1.0468,0.21056,-2.0089,-2.0444,0.30452,0.017315,0.26152,-0.21426,0.20596,-2.8021,0.1093,1.0696,0.12868,0.12173,0.10167,0.19533,-0.072633,11.739,2.0129,36.387,-40.23,40.805
0.14353,0.16404,0.21527,0.34317,0.4792,0.30625,0.30802,0.17165,0.27493,0.012338,-0.17753,-0.10934,-0.13626,-0.15026,-0.13502,-0.12237,-0.16345,-0.17594,-0.20309,-0.074514,-0.090775,-0.08963,-0.085332,-0.1099,-0.094112,-0.058172,-0.081985,-0.11057,0.063875,0.070765,-0.018304,0.057832,0.054093,-0.057215,-0.089318,-0.016178,-0.066842,0.04158,0.088862,-0.075479,0.0048515,0.06468,0.14897,0.2105,0.14393,0.19323,0.020988,0.20869,-0.21866,6.0747,-0.03475,1.632,-0.0846,27.408,-0.066521,-0.056945,-0.020989,-0.099172,0.018068,0.74141,-0.0004238,0.15219,-0.0026454,2.6661,-0.0013078,-0.0012126,0.00057901,-0.0030011,0.0015182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3956,-4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0435,0.98926,0.99963,1.0369,0.97666,1.0366,1.0251,1.0468,1.0426,1.0271,-0.62325,0.61641,-1.6399,0.47745,0.52306,-0.016456,-1.6432,0.47483,-0.51059,0.46685,0.0095683,0.37654,-0.47062,0.36005,0.81096,0.80406,0.45611,-0.43189,-0.043808,0.033431,-0.052813,-0.50462,-1.0361,-1.0616,0.59469,-2.1368,0.25859,0.1944,1.6664,-1.0972,0.21331,-2.3845,-2.4241,0.23018,0.025381,0.17552,-0.16659,0.16271,-3.231,0.29572,1.1234,0.082785,0.076007,0.055809,0.10479,-0.066964,11.739,2.0129,36.387,-40.23,40.805
0.27268,0.18093,0.20847,0.3732,0.49215,0.30306,0.31061,0.29128,0.2504,0.073807,-0.16709,-0.088512,-0.1134,-0.12905,-0.11597,-0.10343,-0.14544,-0.15841,-0.19377,-0.053837,-0.070663,-0.069044,-0.064186,-0.087493,-0.066908,-0.028875,-0.054365,-0.084794,0.09997,0.1121,0.011433,0.088033,0.084357,-0.027787,-0.067281,0.012789,-0.038512,0.068977,0.11577,-0.054895,0.021724,0.085868,0.18474,0.25941,0.17452,0.22437,0.045138,0.23456,-0.21448,5.3032,-0.041341,1.5798,-0.098666,26.113,-0.081832,-0.070952,-0.040507,-0.1048,0.0016689,0.81152,-0.00095833,0.17281,-0.00391,3.008,-0.0023513,-0.0021104,0.00014283,-0.0044147,0.0016458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5679,-4.8978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0434,0.98935,0.99945,1.0369,0.97559,1.0365,1.025,1.0469,1.0426,1.0269,-0.89878,0.88492,-1.7835,0.32231,0.53765,0.062384,-1.8712,0.64287,-0.60311,0.59511,-0.027524,0.47241,-0.61269,0.45315,1.0294,1.0177,0.5893,-0.54259,-0.068031,0.044291,-0.06564,-0.63012,-1.2566,-1.2847,0.78764,-2.4996,0.22535,0.17175,1.8987,-1.14,0.238,-2.7744,-2.816,0.19526,0.01829,0.14689,-0.14163,0.12972,-3.4667,0.19527,1.1697,0.11904,0.11201,0.091589,0.17703,-0.14775,11.739,2.0129,36.387,-40.23,40.805
