0,0,0,0,0,0,0,0,0,0,-0.16459,-0.11987,-0.16999,-0.18433,-0.16297,-0.15035,-0.18773,-0.19838,-0.19506,-0.10828,-0.12261,-0.12293,-0.12093,-0.15056,-0.15732,-0.13133,-0.14997,-0.16533,-0.049223,-0.074397,-0.088045,-0.008848,-0.012361,-0.12925,-0.096117,-0.1178,-0.15304,-0.056455,-0.0084073,-0.077482,-0.027739,0.032374,0.042198,0.016393,0.078512,0.12579,0.022613,0.11483,-0.19129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0475,1.04,0.9831,0.9972,1.0123,1.0493,1.0635,1.0278,1.0265,1.03,2.2204e-16,2.2204e-16,0,0,4.4409e-16,-1.1102e-16,0,-2.2204e-16,0,4.4409e-16,0,0,0,4.4409e-16,0,0,-4.4409e-16,0,0,-8.6736e-19,-6.9389e-18,0,0,0,0,-8.8818e-16,0,-5.5511e-17,0,0,0,0,0,0,0,0,0,0,0,0,4.4409e-16,0,0,0,0,8.8818e-16,-13.491,-11.573,-9.6636,-9.6135,-9.0939
-0.2394,-0.016403,-0.2006,-0.10556,-0.19427,-0.045548,-0.0073608,-0.19624,-0.12574,-0.0088989,-0.171,-0.13621,-0.18312,-0.19416,-0.1709,-0.15812,-0.195,-0.20544,-0.19804,-0.11856,-0.132,-0.1324,-0.131,-0.1604,-0.16694,-0.14097,-0.16206,-0.17775,-0.058891,-0.085944,-0.095611,-0.014442,-0.017771,-0.13822,-0.1153,-0.13778,-0.16934,-0.069732,-0.019769,-0.096176,-0.024402,0.014432,0.030756,0.0047337,0.075616,0.12859,0.0063618,0.10564,-0.19176,-0.52857,0,-0.52741,0,-0.46832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5842,0.61946,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0451,0.99206,0.9994,1.0364,0.98196,1.0365,1.0259,1.0449,1.0417,1.0289,0.26417,-0.25693,-0.22757,0.36216,0.14724,-0.15795,-0.055238,-0.14744,0.00076648,-0.074373,0.063735,-0.0505,0.19837,-0.042073,-0.10831,-0.10458,-0.20767,-0.048147,0.26793,-0.0019728,0.013552,-0.022458,-0.010024,0.0010643,0.28237,0.0017956,-0.15647,-0.11599,0.041812,0.25334,-0.12805,0.13969,0.15673,-0.14829,-0.020681,-0.12135,0.10603,-0.1205,0.027356,-0.22998,-0.26856,-0.15468,-0.15042,-0.13965,-0.2765,0.20181,-13.491,-11.573,-9.6636,-9.6135,-9.0939
-0.34388,-0.31741,-0.30255,-0.34384,-0.36843,-0.26933,-0.27448,-0.33879,-0.34925,-0.074746,-0.19505,-0.18825,-0.22956,-0.23495,-0.20827,-0.19553,-0.23028,-0.23969,-0.21551,-0.16016,-0.17214,-0.17276,-0.1723,-0.20134,-0.20772,-0.18185,-0.20641,-0.22282,-0.10393,-0.13742,-0.13191,-0.046397,-0.049749,-0.1777,-0.17047,-0.19224,-0.21909,-0.12036,-0.069453,-0.1606,-0.059191,-0.036087,-0.011173,-0.056089,0.047809,0.10214,-0.049853,0.057854,-0.19873,-0.91716,0,-0.99597,0,-0.87084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9809,1.1262,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0441,0.98815,1.0012,1.0362,0.98276,1.0359,1.0234,1.0458,1.0416,1.0281,1.0083,-0.99202,-0.62224,0.76502,0.89619,-0.42905,-0.16316,-0.41291,0.012137,-0.33813,0.047676,-0.26785,0.53171,-0.24204,-0.55507,-0.54082,-0.55262,-0.12144,0.70217,-0.0069966,0.034959,-0.058148,-0.0174,0.012329,0.68061,0.22464,-0.50341,-0.35936,0.13259,0.5789,-0.36232,0.61837,0.6539,-0.47464,-0.018048,-0.42882,0.32957,-0.31938,0.0027699,-0.18579,-0.61166,-0.243,-0.23366,-0.20846,-0.40796,0.28339,-13.491,-11.573,-9.6636,-9.6135,-9.0939
-0.39318,-0.35875,-0.47861,-0.46066,-0.54085,-0.49026,-0.48755,-0.3896,-0.46197,-0.22917,-0.23935,-0.2576,-0.30104,-0.30483,-0.27548,-0.26305,-0.29512,-0.3032,-0.25784,-0.23166,-0.24227,-0.24328,-0.24375,-0.27304,-0.28331,-0.25925,-0.2829,-0.29733,-0.18629,-0.22272,-0.20979,-0.12499,-0.12808,-0.25516,-0.24371,-0.27365,-0.29819,-0.20263,-0.15214,-0.23042,-0.12887,-0.11458,-0.094373,-0.14573,-0.032151,0.02347,-0.12215,-0.025768,-0.22783,-1.2029,0,-1.4122,0,-1.2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2503,1.5408,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0438,0.98839,1.002,1.0363,0.98309,1.0359,1.0232,1.0458,1.0417,1.0276,1.6745,-1.6458,-0.47226,1.2614,0.92448,-0.50585,0.074175,-0.61963,0.15385,-0.65191,-0.070692,-0.54075,0.85038,-0.50334,-1.1184,-1.0903,-0.87514,-0.13164,1.0486,-0.015724,0.0566,-0.033633,0.16158,0.2052,0.5756,0.4902,-0.46707,-0.34882,-0.11659,0.73582,-0.29916,0.83699,0.88573,-0.4212,-0.047984,-0.32632,0.30383,-0.30504,0.28155,-0.23025,-0.78021,-0.22306,-0.21129,-0.17799,-0.34386,0.20044,-13.491,-11.573,-9.6636,-9.6135,-9.0939
-0.58184,-0.51681,-0.53838,-0.58725,-0.60855,-0.5211,-0.52747,-0.55883,-0.51543,-0.4469,-0.31659,-0.35221,-0.39645,-0.39802,-0.36569,-0.35323,-0.38368,-0.39098,-0.33264,-0.3264,-0.33546,-0.33698,-0.33845,-0.36799,-0.38201,-0.35965,-0.38205,-0.39499,-0.29189,-0.33301,-0.31062,-0.22634,-0.22972,-0.3557,-0.33988,-0.37459,-0.39824,-0.30133,-0.25024,-0.32868,-0.21382,-0.21709,-0.19915,-0.26275,-0.13367,-0.080082,-0.21553,-0.1226,-0.29476,-1.4129,0,-1.782,0,-1.5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4332,1.8799,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0437,0.98781,1.003,1.0362,0.9836,1.036,1.0235,1.0454,1.0416,1.0271,2.1366,-2.0886,-0.41585,1.4618,1.1447,-0.61236,0.2502,-0.8504,0.29028,-0.85813,-0.059146,-0.70634,1.2172,-0.65562,-1.4633,-1.4168,-1.2416,-0.1411,1.4334,-0.027563,0.07947,-0.0092149,0.33371,0.38746,0.43191,0.76945,-0.43497,-0.32487,-0.30424,0.79036,-0.36074,1.1848,1.2455,-0.38203,-0.014977,-0.31415,0.27102,-0.23315,0.44388,-0.35983,-0.84456,-0.27483,-0.26089,-0.22175,-0.43108,0.40148,-13.491,-11.573,-9.6636,-9.6135,-9.0939
-0.67225,-0.65719,-0.699,-0.62772,-0.6787,-0.61678,-0.59899,-0.66788,-0.65665,-0.68829,-0.43344,-0.47517,-0.51733,-0.51716,-0.48411,-0.47168,-0.50163,-0.50874,-0.44752,-0.44563,-0.45437,-0.45568,-0.45754,-0.48696,-0.50072,-0.47835,-0.50195,-0.51521,-0.41372,-0.4574,-0.42706,-0.34063,-0.34372,-0.47367,-0.46383,-0.49788,-0.51991,-0.42083,-0.36871,-0.45487,-0.33296,-0.33884,-0.32082,-0.39076,-0.24635,-0.1903,-0.34022,-0.23896,-0.40827,-1.5673,0,-2.1106,0,-1.7697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5573,2.1573,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0437,0.98773,1.0034,1.0362,0.98385,1.0358,1.0231,1.0454,1.0413,1.0267,2.2988,-2.2317,-0.56239,1.5883,1.3394,-0.69551,0.19851,-0.90692,0.27681,-0.91365,-0.072073,-0.75761,1.2728,-0.69203,-1.54,-1.4731,-1.3157,-0.17404,1.5582,-0.022681,0.088372,-0.020097,0.3218,0.38558,0.56963,0.93726,-0.60584,-0.45202,-0.26314,0.89703,-0.37291,1.3761,1.4383,-0.54316,-0.047552,-0.43455,0.38897,-0.37688,0.42157,-0.32504,-0.96294,-0.36209,-0.34477,-0.29683,-0.57571,0.37426,-13.491,-11.573,-9.6636,-9.6135,-9.0939
-0.81365,-0.80062,-0.84219,-0.78078,-0.78416,-0.76243,-0.76863,-0.79407,-0.78628,-0.90631,-0.58848,-0.62274,-0.66371,-0.66442,-0.63222,-0.61979,-0.65032,-0.65781,-0.60304,-0.59509,-0.6033,-0.60417,-0.60625,-0.63409,-0.64453,-0.62087,-0.64613,-0.66017,-0.55512,-0.6002,-0.56764,-0.47945,-0.48254,-0.61557,-0.61092,-0.64552,-0.66589,-0.56683,-0.51437,-0.60177,-0.47719,-0.49461,-0.46015,-0.53581,-0.38358,-0.3271,-0.48413,-0.38392,-0.56837,-1.6808,0,-2.4024,0,-1.9894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6416,2.3842,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0437,0.98738,1.0039,1.036,0.984,1.0357,1.0227,1.0452,1.0412,1.0265,2.1001,-2.0141,-0.64638,1.5277,1.299,-0.65367,0.087081,-0.8407,0.26723,-0.83242,-0.072738,-0.69889,1.3733,-0.61759,-1.3685,-1.2823,-1.4418,-0.35231,1.873,-0.012688,0.093339,-0.17799,0.16944,0.24803,0.76052,0.87684,-0.75275,-0.55871,-0.16616,1.0053,-0.52784,1.4798,1.5591,-0.67607,-0.047481,-0.55228,0.48113,-0.45159,0.44034,-0.47361,-1.0841,-0.40011,-0.37938,-0.32143,-0.62326,0.52343,-13.491,-11.573,-9.6636,-9.6135,-9.0939
-1.0157,-0.98509,-0.98688,-0.94881,-0.98566,-0.93918,-0.92487,-0.99873,-0.93006,-1.0734,-0.78056,-0.80487,-0.84329,-0.84392,-0.81276,-0.80026,-0.83177,-0.83986,-0.79497,-0.77494,-0.78327,-0.78352,-0.78568,-0.81273,-0.82038,-0.79568,-0.82252,-0.83769,-0.72922,-0.77517,-0.74063,-0.65084,-0.65383,-0.78978,-0.79208,-0.8239,-0.84324,-0.741,-0.68743,-0.78487,-0.65625,-0.67614,-0.63311,-0.71233,-0.55373,-0.49625,-0.66381,-0.55465,-0.76702,-1.7642,0,-2.6617,0,-2.1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6988,2.5699,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0437,0.98704,1.0043,1.0359,0.98409,1.0355,1.0224,1.0449,1.0409,1.0264,1.8355,-1.7323,-0.82714,1.4036,1.3576,-0.65683,-0.072883,-0.76012,0.20046,-0.70447,-0.042288,-0.59814,1.3128,-0.49999,-1.1061,-1.0033,-1.412,-0.44918,1.9565,0.0015959,0.095343,-0.2565,0.040824,0.13635,0.94377,0.83944,-0.8897,-0.66226,-0.023525,1.0631,-0.61377,1.5445,1.6424,-0.79608,-0.058471,-0.64433,0.5677,-0.53256,0.34535,-0.54152,-1.1586,-0.49695,-0.47198,-0.40287,-0.78226,0.57652,-13.491,-11.573,-9.6636,-9.6135,-9.0939
-1.157,-1.1399,-1.1873,-1.1375,-1.1474,-1.1097,-1.1111,-1.1426,-1.1274,-1.1953,-1.0035,-1.0211,-1.0572,-1.0577,-1.0272,-1.0146,-1.0468,-1.0553,-1.0175,-0.9895,-0.99768,-0.99739,-0.99976,-1.0259,-1.031,-1.0053,-1.0335,-1.0497,-0.93908,-0.98664,-0.94838,-0.85691,-0.85975,-0.99879,-1.0075,-1.0364,-1.055,-0.94963,-0.89507,-1.0031,-0.86868,-0.89405,-0.84179,-0.92638,-0.75857,-0.69968,-0.87852,-0.76027,-0.99436,-1.8255,0,-2.8921,0,-2.3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7377,2.7217,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0437,0.98684,1.0045,1.0358,0.98423,1.0354,1.022,1.0448,1.0406,1.0263,1.6589,-1.5426,-0.99625,1.2953,1.4733,-0.66439,-0.21869,-0.70725,0.15644,-0.61647,-0.023549,-0.53079,1.3184,-0.41653,-0.91874,-0.80223,-1.4471,-0.5626,2.1244,0.013971,0.10015,-0.34775,-0.077481,0.035074,1.0997,0.8513,-1.0327,-0.77129,0.10593,1.1062,-0.70211,1.664,1.7806,-0.92204,-0.075655,-0.73558,0.65968,-0.62572,0.24629,-0.57521,-1.2183,-0.58676,-0.55691,-0.47458,-0.91999,0.65072,-13.491,-11.573,-9.6636,-9.6135,-9.0939
-1.2775,-1.2897,-1.3024,-1.2731,-1.2947,-1.2734,-1.2695,-1.2754,-1.2786,-1.29,-1.25,-1.2645,-1.3001,-1.3014,-1.2715,-1.259,-1.2913,-1.3,-1.2644,-1.2349,-1.2427,-1.242,-1.2446,-1.2697,-1.273,-1.2467,-1.2755,-1.292,-1.181,-1.2295,-1.1887,-1.0963,-1.0992,-1.2398,-1.2506,-1.2797,-1.2975,-1.1916,-1.1368,-1.2463,-1.1121,-1.1438,-1.0834,-1.1706,-0.99724,-0.93826,-1.1203,-1.0017,-1.2431,-1.8706,0,-3.0967,0,-2.4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.764,2.846,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0437,0.98659,1.0049,1.0358,0.98436,1.0353,1.0218,1.0446,1.0405,1.0263,1.5746,-1.4478,-1.0239,1.2583,1.4664,-0.62572,-0.27193,-0.6624,0.16322,-0.59037,-0.054635,-0.51989,1.388,-0.39315,-0.85676,-0.72981,-1.5366,-0.68135,2.3429,0.021722,0.10509,-0.44948,-0.15975,-0.033726,1.162,0.87967,-1.1156,-0.83392,0.14589,1.1421,-0.72642,1.7309,1.8557,-0.98984,-0.074537,-0.79029,0.70812,-0.65644,0.25266,-0.6319,-1.2686,-0.61579,-0.58242,-0.48965,-0.9461,0.68857,-13.491,-11.573,-9.6636,-9.6135,-9.0939
